VR2_Dzare 1
VR3_Dzare 1
SpAbs_Dzp 1
SpMax_Dzp 1
SpDiam_Dzp 1
SpAD_Dzp 1
SpMAD_Dzp 1
LogEE_Dzp 1
SM1_Dzp 1
VE1_Dzp 1
VE2_Dzp 1
VE3_Dzp 1
VR1_Dzp 1
VR2_Dzp 1
VR3_Dzp 1
SpAbs_Dzi 1
SpMax_Dzi 1
SpDiam_Dzi 1
SpAD_Dzi 1
SpMAD_Dzi 1
LogEE_Dzi 1
SM1_Dzi 1
VE1_Dzi 1
VE2_Dzi 1
VE3_Dzi 1
VR1_Dzi 1
VR2_Dzi 1
VR3_Dzi 1
RNCG 1
RPCG 1
Xp-0d 1
AXp-0d 1
AXp-3d 1
AXp-4d 1
AXp-5d 1
AXp-6d 1
AXp-7d 1
Xp-0dv 1
AXp-0dv 1
AXp-3dv 1
AXp-4dv 1
AXp-5dv 1
AXp-6dv 1
AXp-7dv 1
SpAbs_Dt 1
SpMax_Dt 1
SpDiam_Dt 1
SpAD_Dt 1
SpMAD_Dt 1
LogEE_Dt 1
SM1_Dt 1
VE1_Dt 1
VE2_Dt 1
VE3_Dt 1
VR1_Dt 1
VR2_Dt 1
VR3_Dt 1
DetourIndex 1
SpAbs_D 1
SpMax_D 1
SpDiam_D 1
SpAD_D 1
SpMAD_D 1
LogEE_D 1
VE1_D 1
VE2_D 1
VE3_D 1
VR1_D 1
VR2_D 1
VR3_D 1
AETA_dBeta 1
ETA_psi_1 1
ETA_dPsi_A 1
ETA_dPsi_B 1
Kier3 1
MDEC-11 14
MDEC-12 13
MDEC-13 13
MDEC-14 20
MDEC-22 1
MDEC-23 1
MDEC-24 19
MDEC-33 1
MDEC-34 19
MDEC-44 25
MDEO-11 3
MDEO-12 15
MDEO-22 20
MDEN-11 24
MDEN-12 18
MDEN-13 26
MDEN-22 15
MDEN-23 19
MDEN-33 21
MID 1
AMID 1
MID_h 1
AMID_h 1
MID_C 1
AMID_C 1
MID_N 1
AMID_N 1
MID_O 1
AMID_O 1
MID_X 1
AMID_X 1
Vabc 1
mZagreb1 1
